2.000000e-02 6.000000e+01 2.596409e-03 -1.842887e+03
3.000000e-02 6.000000e+01 3.985213e-03 -1.842890e+03
4.000000e-02 6.000000e+01 5.447010e-03 -1.842892e+03
5.000000e-02 6.000000e+01 6.992469e-03 -1.842895e+03
6.000000e-02 6.000000e+01 8.633348e-03 -1.842898e+03
7.000000e-02 6.000000e+01 1.038258e-02 -1.842901e+03
8.000000e-02 6.000000e+01 1.225438e-02 -1.842903e+03
9.000000e-02 6.000000e+01 1.426430e-02 -1.842906e+03
1.000000e-01 6.000000e+01 1.642937e-02 -1.842909e+03
1.778280e-01 6.000000e+01 4.097822e-02 -1.842927e+03
3.162280e-01 6.000000e+01 1.750000e-01 -1.842953e+03
5.623410e-01 6.000000e+01 1.586000e+00 -1.842563e+03
1.000000e+00 6.000000e+01 1.372700e+01 -1.838792e+03
1.778279e+00 6.000000e+01 8.252200e+01 -1.823244e+03
3.162278e+00 6.000000e+01 3.906090e+02 -1.777380e+03
5.623413e+00 6.000000e+01 1.565345e+03 -1.666508e+03
1.000000e+01 6.000000e+01 5.570654e+03 -1.433405e+03
1.778279e+01 6.000000e+01 1.796750e+04 -9.890110e+02
3.162278e+01 6.000000e+01 5.496300e+04 -2.119690e+02
5.623413e+01 6.000000e+01 1.622407e+05 1.097270e+03
1.000000e+02 6.000000e+01 4.658196e+05 3.236421e+03
1.778279e+02 6.000000e+01 1.311632e+06 6.651091e+03
3.162278e+02 6.000000e+01 3.633759e+06 1.200985e+04
5.623413e+02 6.000000e+01 9.941812e+06 2.029941e+04
1.000000e+03 6.000000e+01 2.694123e+07 3.297350e+04
1.000000e-10 1.000000e+02 2.077266e-11 -1.842756e+03
2.000000e-10 1.000000e+02 4.154532e-11 -1.842756e+03
3.000000e-10 1.000000e+02 6.231798e-11 -1.842756e+03
4.000000e-10 1.000000e+02 8.309064e-11 -1.842756e+03
5.000000e-10 1.000000e+02 1.038633e-10 -1.842756e+03
6.000000e-10 1.000000e+02 1.246360e-10 -1.842756e+03
7.000000e-10 1.000000e+02 1.454086e-10 -1.842756e+03
8.000000e-10 1.000000e+02 1.661813e-10 -1.842756e+03
9.000000e-10 1.000000e+02 1.869539e-10 -1.842756e+03
1.000000e-09 1.000000e+02 2.077266e-10 -1.842756e+03
2.000000e-09 1.000000e+02 4.154532e-10 -1.842756e+03
3.000000e-09 1.000000e+02 6.231798e-10 -1.842756e+03
4.000000e-09 1.000000e+02 8.309064e-10 -1.842756e+03
5.000000e-09 1.000000e+02 1.038633e-09 -1.842756e+03
6.000000e-09 1.000000e+02 1.246360e-09 -1.842756e+03
7.000000e-09 1.000000e+02 1.454086e-09 -1.842756e+03
8.000000e-09 1.000000e+02 1.661813e-09 -1.842756e+03
9.000000e-09 1.000000e+02 1.869540e-09 -1.842756e+03
1.000000e-08 1.000000e+02 2.077266e-09 -1.842756e+03
2.000000e-08 1.000000e+02 4.154532e-09 -1.842756e+03
3.000000e-08 1.000000e+02 6.231799e-09 -1.842756e+03
4.000000e-08 1.000000e+02 8.309065e-09 -1.842756e+03
5.000000e-08 1.000000e+02 1.038633e-08 -1.842756e+03
6.000000e-08 1.000000e+02 1.246360e-08 -1.842756e+03
7.000000e-08 1.000000e+02 1.454087e-08 -1.842756e+03
8.000000e-08 1.000000e+02 1.661813e-08 -1.842756e+03
9.000000e-08 1.000000e+02 1.869540e-08 -1.842756e+03
1.000000e-07 1.000000e+02 2.077267e-08 -1.842756e+03
2.000000e-07 1.000000e+02 4.154534e-08 -1.842756e+03
3.000000e-07 1.000000e+02 6.231803e-08 -1.842756e+03
4.000000e-07 1.000000e+02 8.309073e-08 -1.842756e+03
5.000000e-07 1.000000e+02 1.038634e-07 -1.842756e+03
6.000000e-07 1.000000e+02 1.246362e-07 -1.842756e+03
7.000000e-07 1.000000e+02 1.454089e-07 -1.842756e+03
8.000000e-07 1.000000e+02 1.661816e-07 -1.842756e+03
9.000000e-07 1.000000e+02 1.869544e-07 -1.842756e+03
1.000000e-06 1.000000e+02 2.077272e-07 -1.842756e+03
2.000000e-06 1.000000e+02 4.154554e-07 -1.842756e+03
3.000000e-06 1.000000e+02 6.231847e-07 -1.842756e+03
4.000000e-06 1.000000e+02 8.309152e-07 -1.842756e+03
5.000000e-06 1.000000e+02 1.038647e-06 -1.842756e+03
6.000000e-06 1.000000e+02 1.246379e-06 -1.842756e+03
7.000000e-06 1.000000e+02 1.454113e-06 -1.842756e+03
8.000000e-06 1.000000e+02 1.661848e-06 -1.842756e+03
9.000000e-06 1.000000e+02 1.869584e-06 -1.842756e+03
1.000000e-05 1.000000e+02 2.077321e-06 -1.842756e+03
2.000000e-05 1.000000e+02 4.154750e-06 -1.842756e+03
3.000000e-05 1.000000e+02 6.232289e-06 -1.842756e+03
4.000000e-05 1.000000e+02 8.309937e-06 -1.842756e+03
5.000000e-05 1.000000e+02 1.038769e-05 -1.842756e+03
6.000000e-05 1.000000e+02 1.246556e-05 -1.842756e+03
7.000000e-05 1.000000e+02 1.454354e-05 -1.842756e+03
8.000000e-05 1.000000e+02 1.662162e-05 -1.842756e+03
