# Mg I 2852-A absolute cross sections recovered from Allard et al. 2018 A&A 619 A152 Fig. 6 vector paths
# T=6000 K; n_He=1e21,5e21,1e22 cm^-3; figure-resolution bridge
# helium_density_cm-3 wavelength_vacuum_angstrom cross_section_cm2
1.00000000e+22 4019.00000000 1.0911357566e-18
1.00000000e+22 4020.60000000 1.0816603471e-18
1.00000000e+22 4022.20000000 1.0741392987e-18
1.00000000e+22 4023.80000000 1.0666705459e-18
1.00000000e+22 4025.60000000 1.0592537252e-18
1.00000000e+22 4027.20000000 1.0518884754e-18
1.00000000e+22 4028.80000000 1.0445744380e-18
1.00000000e+22 4030.40000000 1.0373112570e-18
1.00000000e+22 4032.00000000 1.0283032588e-18
1.00000000e+22 4033.60000000 1.0211532152e-18
1.00000000e+22 4035.20000000 1.0140528876e-18
1.00000000e+22 4036.80000000 1.0070019303e-18
1.00000000e+22 4038.60000000 9.9825713790e-19
1.00000000e+22 4040.20000000 9.9131601231e-19
1.00000000e+22 4041.80000000 9.8442315006e-19
1.00000000e+22 4043.40000000 9.7757821556e-19
1.00000000e+22 4045.00000000 9.6908893838e-19
1.00000000e+22 4046.60000000 9.6235062640e-19
1.00000000e+22 4048.40000000 9.5565916755e-19
1.00000000e+22 4050.00000000 9.4901423604e-19
1.00000000e+22 4051.60000000 9.4077300810e-19
1.00000000e+22 4053.20000000 9.3423158370e-19
1.00000000e+22 4054.80000000 9.2773564342e-19
1.00000000e+22 4056.60000000 9.1967919851e-19
1.00000000e+22 4058.20000000 9.1328444452e-19
1.00000000e+22 4059.80000000 9.0535349365e-19
1.00000000e+22 4061.40000000 8.9905834977e-19
1.00000000e+22 4063.20000000 8.9280697757e-19
1.00000000e+22 4064.80000000 8.8505385277e-19
1.00000000e+22 4066.40000000 8.7889985726e-19
1.00000000e+22 4068.00000000 8.7126750172e-19
1.00000000e+22 4069.80000000 8.6520936607e-19
1.00000000e+22 4071.40000000 8.5769589859e-19
1.00000000e+22 4073.00000000 8.5173212961e-19
1.00000000e+22 4074.80000000 8.4433569829e-19
1.00000000e+22 4076.40000000 8.3700349748e-19
1.00000000e+22 4078.00000000 8.3118360782e-19
1.00000000e+22 4079.80000000 8.2396561960e-19
1.00000000e+22 4081.40000000 8.1681031231e-19
1.00000000e+22 4083.00000000 8.1113083079e-19
1.00000000e+22 4084.80000000 8.0408698064e-19
1.00000000e+22 4086.40000000 7.9710429920e-19
1.00000000e+22 4088.00000000 7.9156183841e-19
1.00000000e+22 4089.80000000 7.8468792515e-19
1.00000000e+22 4091.40000000 7.7787370487e-19
1.00000000e+22 4093.00000000 7.7111865919e-19
1.00000000e+22 4094.80000000 7.6442227425e-19
1.00000000e+22 4096.40000000 7.5778404064e-19
1.00000000e+22 4098.00000000 7.5251498320e-19
1.00000000e+22 4099.80000000 7.4598015235e-19
1.00000000e+22 4101.40000000 7.3950206989e-19
1.00000000e+22 4103.20000000 7.3308024302e-19
1.00000000e+22 4104.80000000 7.2671418322e-19
1.00000000e+22 4106.60000000 7.2040340620e-19
1.00000000e+22 4108.20000000 7.1414743189e-19
1.00000000e+22 4109.80000000 7.0794578438e-19
1.00000000e+22 4111.60000000 7.0057485479e-19
1.00000000e+22 4113.20000000 6.9449107138e-19
1.00000000e+22 4115.00000000 6.8846011947e-19
1.00000000e+22 4116.60000000 6.8248154027e-19
1.00000000e+22 4118.40000000 6.7655487897e-19
1.00000000e+22 4120.00000000 6.6951078253e-19
1.00000000e+22 4121.80000000 6.6369675914e-19
1.00000000e+22 4123.40000000 6.5793322466e-19
1.00000000e+22 4125.20000000 6.5108301157e-19
1.00000000e+22 4126.80000000 6.4542901472e-19
1.00000000e+22 4128.60000000 6.3870899190e-19
1.00000000e+22 4130.20000000 6.3316245088e-19
1.00000000e+22 4132.00000000 6.2657014402e-19
1.00000000e+22 4133.60000000 6.2004647439e-19
1.00000000e+22 4135.40000000 6.1466199844e-19
1.00000000e+22 4137.00000000 6.0826231302e-19
1.00000000e+22 4138.80000000 6.0192925930e-19
1.00000000e+22 4140.60000000 5.9670211302e-19
1.00000000e+22 4142.20000000 5.9048942081e-19
1.00000000e+22 4144.00000000 5.8434141337e-19
1.00000000e+22 4145.60000000 5.7825741724e-19
1.00000000e+22 4147.40000000 5.7323583695e-19
1.00000000e+22 4149.20000000 5.6726746891e-19
1.00000000e+22 4150.80000000 5.6136124181e-19
1.00000000e+22 4152.60000000 5.5551650867e-19
1.00000000e+22 4154.20000000 5.4973262922e-19
1.00000000e+22 4156.00000000 5.4400896987e-19
1.00000000e+22 4157.80000000 5.3834490364e-19
1.00000000e+22 4159.40000000 5.3273981004e-19
1.00000000e+22 4161.20000000 5.2719307508e-19
1.00000000e+22 4163.00000000 5.2261493691e-19
1.00000000e+22 4164.60000000 5.1717361924e-19
1.00000000e+22 4166.40000000 5.1178895502e-19
1.00000000e+22 4168.20000000 5.0646035439e-19
1.00000000e+22 4169.80000000 5.0118723363e-19
1.00000000e+22 4171.60000000 4.9510460950e-19
1.00000000e+22 4173.40000000 4.8994972151e-19
1.00000000e+22 4175.00000000 4.8484850475e-19
1.00000000e+22 4176.80000000 4.7980040040e-19
1.00000000e+22 4178.60000000 4.7480485548e-19
1.00000000e+22 4180.40000000 4.6986132274e-19
1.00000000e+22 4182.00000000 4.6415888336e-19
1.00000000e+22 4183.80000000 4.5932619345e-19
1.00000000e+22 4185.60000000 4.5454382013e-19
1.00000000e+22 4187.40000000 4.4902728056e-19
1.00000000e+22 4189.00000000 4.4435213658e-19
1.00000000e+22 4190.80000000 4.3895928767e-19
1.00000000e+22 4192.60000000 4.3363188869e-19
1.00000000e+22 4194.40000000 4.2911703714e-19
1.00000000e+22 4196.20000000 4.2390908796e-19
1.00000000e+22 4197.80000000 4.1876434469e-19
1.00000000e+22 4199.60000000 4.1368204024e-19
1.00000000e+22 4201.40000000 4.0866141683e-19
1.00000000e+22 4203.20000000 4.0370172586e-19
1.00000000e+22 4205.00000000 3.9949849863e-19
1.00000000e+22 4206.80000000 3.9465001279e-19
1.00000000e+22 4208.40000000 3.8986037025e-19
1.00000000e+22 4210.20000000 3.8512885689e-19
1.00000000e+22 4212.00000000 3.8045476721e-19
1.00000000e+22 4213.80000000 3.7583740429e-19
1.00000000e+22 4215.60000000 3.7127607968e-19
1.00000000e+22 4217.40000000 3.6613088354e-19
1.00000000e+22 4219.20000000 3.6168736144e-19
1.00000000e+22 4221.00000000 3.5729776784e-19
1.00000000e+22 4222.60000000 3.5296144824e-19
1.00000000e+22 4224.40000000 3.4867775609e-19
1.00000000e+22 4226.20000000 3.4444605266e-19
1.00000000e+22 4228.00000000 3.4026570702e-19
1.00000000e+22 4229.80000000 3.3613609584e-19
1.00000000e+22 4231.60000000 3.3205660341e-19
1.00000000e+22 4233.40000000 3.2859932476e-19
1.00000000e+22 4235.20000000 3.2461130183e-19
1.00000000e+22 4237.00000000 3.2067167926e-19
1.00000000e+22 4238.80000000 3.1677986964e-19
1.00000000e+22 4240.60000000 3.1293529271e-19
1.00000000e+22 4242.40000000 3.0913737521e-19
1.00000000e+22 4244.20000000 3.0538555088e-19
1.00000000e+22 4246.00000000 3.0167926031e-19
1.00000000e+22 4247.80000000 2.9801795087e-19
1.00000000e+22 4249.60000000 2.9440107666e-19
1.00000000e+22 4251.40000000 2.9082809840e-19
1.00000000e+22 4253.20000000 2.8729848334e-19
1.00000000e+22 4255.00000000 2.8381170520e-19
1.00000000e+22 4256.80000000 2.8036724411e-19
1.00000000e+22 4258.60000000 2.7696458648e-19
1.00000000e+22 4260.40000000 2.7360322497e-19
1.00000000e+22 4262.20000000 2.7028265839e-19
1.00000000e+22 4264.20000000 2.6700239164e-19
1.00000000e+22 4266.00000000 2.6330223493e-19
1.00000000e+22 4267.80000000 2.6010668561e-19
1.00000000e+22 4269.60000000 2.5650209057e-19
1.00000000e+22 4271.40000000 2.5338907072e-19
1.00000000e+22 4273.20000000 2.4987756933e-19
1.00000000e+22 4275.00000000 2.4641473083e-19
1.00000000e+22 4276.80000000 2.4257636554e-19
1.00000000e+22 4278.80000000 2.3921470815e-19
1.00000000e+22 4280.60000000 2.3548849653e-19
1.00000000e+22 4282.40000000 2.3182032756e-19
1.00000000e+22 4284.20000000 2.2820929711e-19
1.00000000e+22 4286.00000000 2.2465451513e-19
1.00000000e+22 4287.80000000 2.2115510546e-19
1.00000000e+22 4289.80000000 2.1733076671e-19
1.00000000e+22 4291.60000000 2.1394543797e-19
1.00000000e+22 4293.40000000 2.1024577284e-19
1.00000000e+22 4295.20000000 2.0661008442e-19
1.00000000e+22 4297.00000000 2.0303726637e-19
1.00000000e+22 4299.00000000 1.9952623150e-19
1.00000000e+22 4300.80000000 1.9607591142e-19
1.00000000e+22 4302.60000000 1.9268525623e-19
1.00000000e+22 4304.40000000 1.8935323415e-19
1.00000000e+22 4306.40000000 1.8607883128e-19
1.00000000e+22 4308.20000000 1.8286105124e-19
1.00000000e+22 4310.00000000 1.7938572443e-19
1.00000000e+22 4312.00000000 1.7628368535e-19
1.00000000e+22 4313.80000000 1.7323528849e-19
1.00000000e+22 4315.60000000 1.7053682840e-19
1.00000000e+22 4317.40000000 1.6758780942e-19
1.00000000e+22 4319.40000000 1.6468978655e-19
1.00000000e+22 4321.20000000 1.6184187792e-19
1.00000000e+22 4323.20000000 1.5932089127e-19
1.00000000e+22 4325.00000000 1.5683917366e-19
1.00000000e+22 4326.80000000 1.5412702225e-19
1.00000000e+22 4328.80000000 1.5172620875e-19
1.00000000e+22 4330.60000000 1.4936279237e-19
1.00000000e+22 4332.40000000 1.4703619057e-19
1.00000000e+22 4334.40000000 1.4499854235e-19
1.00000000e+22 4336.20000000 1.4298913216e-19
1.00000000e+22 4338.20000000 1.4076181190e-19
1.00000000e+22 4340.00000000 1.3881111491e-19
1.00000000e+22 4341.80000000 1.3688745095e-19
1.00000000e+22 4343.80000000 1.3522612589e-19
1.00000000e+22 4345.60000000 1.3335214322e-19
1.00000000e+22 4347.60000000 1.3150413046e-19
1.00000000e+22 4349.40000000 1.2990813969e-19
1.00000000e+22 4351.40000000 1.2833151856e-19
1.00000000e+22 4353.20000000 1.2655308232e-19
1.00000000e+22 4355.20000000 1.2501717961e-19
1.00000000e+22 4357.00000000 1.2349991727e-19
1.00000000e+22 4359.00000000 1.2200106908e-19
1.00000000e+22 4360.80000000 1.2031036110e-19
1.00000000e+22 4362.80000000 1.1885022274e-19
1.00000000e+22 4364.60000000 1.1740780525e-19
1.00000000e+22 4366.60000000 1.1578075137e-19
1.00000000e+22 4368.40000000 1.1417624543e-19
1.00000000e+22 4370.40000000 1.1259397496e-19
1.00000000e+22 4372.20000000 1.1103363182e-19
1.00000000e+22 4374.20000000 1.0949491213e-19
1.00000000e+22 4376.00000000 1.0778932631e-19
1.00000000e+22 4378.00000000 1.0629556667e-19
1.00000000e+22 4380.00000000 1.0463981657e-19
1.00000000e+22 4381.80000000 1.0283032588e-19
1.00000000e+22 4383.80000000 1.0105212591e-19
1.00000000e+22 4385.20000000 9.9825713790e-20
5.00000000e+21 2527.00000000 9.9825713790e-20
5.00000000e+21 2527.80000000 1.1740780525e-19
5.00000000e+21 2528.40000000 1.3499044540e-19
5.00000000e+21 2529.00000000 1.5385840011e-19
5.00000000e+21 2529.60000000 1.7384072124e-19
5.00000000e+21 2530.20000000 1.9505249735e-19
5.00000000e+21 2531.00000000 2.1695198915e-19
5.00000000e+21 2531.60000000 2.3963235429e-19
5.00000000e+21 2532.20000000 2.6284333545e-19
5.00000000e+21 2532.80000000 2.8629791275e-19
5.00000000e+21 2533.40000000 3.0967709969e-19
5.00000000e+21 2534.20000000 3.3321709412e-19
5.00000000e+21 2534.80000000 3.5667504711e-19
5.00000000e+21 2535.40000000 3.8045476721e-19
5.00000000e+21 2536.00000000 4.0370172586e-19
5.00000000e+21 2536.60000000 4.2762255698e-19
5.00000000e+21 2537.40000000 4.5138326598e-19
5.00000000e+21 2538.00000000 4.7646423108e-19
5.00000000e+21 2538.60000000 5.0206225891e-19
5.00000000e+21 2539.20000000 5.2811350409e-19
5.00000000e+21 2540.00000000 5.5551650867e-19
5.00000000e+21 2540.60000000 5.8434141337e-19
5.00000000e+21 2541.20000000 6.1359072734e-19
5.00000000e+21 2541.80000000 6.4542901472e-19
5.00000000e+21 2542.40000000 6.7655487897e-19
5.00000000e+21 2543.20000000 7.0918179045e-19
5.00000000e+21 2543.80000000 7.4208652470e-19
5.00000000e+21 2544.40000000 7.7381360950e-19
5.00000000e+21 2545.00000000 8.0689715055e-19
5.00000000e+21 2545.80000000 8.3992870595e-19
5.00000000e+21 2546.40000000 8.7126750172e-19
5.00000000e+21 2547.00000000 9.0377558736e-19
5.00000000e+21 2547.60000000 9.3586266326e-19
5.00000000e+21 2548.40000000 9.6571390530e-19
5.00000000e+21 2549.00000000 9.9651731338e-19
5.00000000e+21 2549.60000000 1.0283032588e-18
5.00000000e+21 2550.20000000 1.0574075920e-18
5.00000000e+21 2551.00000000 1.0873356727e-18
5.00000000e+21 2551.60000000 1.1181108156e-18
5.00000000e+21 2552.20000000 1.1477531275e-18
5.00000000e+21 2552.80000000 1.1781812887e-18
5.00000000e+21 2553.60000000 1.2094161330e-18
5.00000000e+21 2554.20000000 1.2393153196e-18
5.00000000e+21 2554.80000000 1.2721708923e-18
5.00000000e+21 2555.40000000 1.3058975013e-18
5.00000000e+21 2556.20000000 1.3428586562e-18
5.00000000e+21 2556.80000000 1.3808659323e-18
5.00000000e+21 2557.40000000 1.4199489381e-18
5.00000000e+21 2558.20000000 1.4626873827e-18
5.00000000e+21 2558.80000000 1.5093427701e-18
5.00000000e+21 2559.40000000 1.5547718420e-18
5.00000000e+21 2560.00000000 1.6071655183e-18
5.00000000e+21 2560.80000000 1.6584293295e-18
5.00000000e+21 2561.40000000 1.7113283042e-18
5.00000000e+21 2562.00000000 1.7659145992e-18
5.00000000e+21 2562.60000000 1.8222420350e-18
5.00000000e+21 2563.40000000 1.8803661489e-18
5.00000000e+21 2564.00000000 1.9403442496e-18
5.00000000e+21 2564.60000000 1.9987458534e-18
5.00000000e+21 2565.40000000 2.0589052624e-18
5.00000000e+21 2566.00000000 2.1208753842e-18
5.00000000e+21 2566.60000000 2.1809030690e-18
5.00000000e+21 2567.20000000 2.2426297329e-18
5.00000000e+21 2568.00000000 2.3020842423e-18
5.00000000e+21 2568.60000000 2.3631149542e-18
5.00000000e+21 2569.20000000 2.4299988082e-18
5.00000000e+21 2570.00000000 2.4944206719e-18
5.00000000e+21 2570.60000000 2.5605504280e-18
5.00000000e+21 2571.20000000 2.6284333545e-18
5.00000000e+21 2572.00000000 2.6981159299e-18
5.00000000e+21 2572.60000000 2.7744814033e-18
5.00000000e+21 2573.20000000 2.8480358684e-18
5.00000000e+21 2574.00000000 2.9286445646e-18
5.00000000e+21 2574.60000000 3.0115347496e-18
5.00000000e+21 2575.20000000 3.0913737521e-18
5.00000000e+21 2575.80000000 3.1788697034e-18
5.00000000e+21 2576.60000000 3.2631449343e-18
5.00000000e+21 2577.20000000 3.3555025698e-18
5.00000000e+21 2577.80000000 3.4444605266e-18
5.00000000e+21 2578.60000000 3.5419499843e-18
5.00000000e+21 2579.20000000 3.6358508612e-18
5.00000000e+21 2579.80000000 3.7322411506e-18
5.00000000e+21 2580.60000000 3.8311868496e-18
5.00000000e+21 2581.20000000 3.9327557047e-18
5.00000000e+21 2581.80000000 4.0370172586e-18
5.00000000e+21 2582.60000000 4.1440428977e-18
5.00000000e+21 2583.20000000 4.2464919294e-18
5.00000000e+21 2583.80000000 4.3514737062e-18
5.00000000e+21 2584.60000000 4.4590508425e-18
5.00000000e+21 2585.20000000 4.5692875009e-18
5.00000000e+21 2585.80000000 4.6740889150e-18
5.00000000e+21 2586.60000000 4.7896417447e-18
5.00000000e+21 2587.20000000 4.8994972151e-18
5.00000000e+21 2587.80000000 5.0118723363e-18
5.00000000e+21 2588.60000000 5.1357758480e-18
5.00000000e+21 2589.20000000 5.2535702681e-18
5.00000000e+21 2590.00000000 5.3740664271e-18
5.00000000e+21 2590.60000000 5.4973262922e-18
5.00000000e+21 2591.20000000 5.6234132519e-18
5.00000000e+21 2592.00000000 5.7624352787e-18
5.00000000e+21 2592.60000000 5.8946027918e-18
5.00000000e+21 2593.20000000 6.0298017058e-18
5.00000000e+21 2594.00000000 6.1788704683e-18
5.00000000e+21 2594.60000000 6.3205893604e-18
5.00000000e+21 2595.20000000 6.4768469755e-18
5.00000000e+21 2596.00000000 6.6254002722e-18
5.00000000e+21 2596.60000000 6.7891934228e-18
5.00000000e+21 2597.40000000 6.9449107138e-18
5.00000000e+21 2598.00000000 7.1041995446e-18
5.00000000e+21 2598.60000000 7.2798295712e-18
5.00000000e+21 2599.40000000 7.4468001182e-18
5.00000000e+21 2600.00000000 7.6176003102e-18
5.00000000e+21 2600.60000000 7.7923179843e-18
5.00000000e+21 2601.40000000 7.9710429920e-18
5.00000000e+21 2602.00000000 8.1538672457e-18
5.00000000e+21 2602.80000000 8.3408847660e-18
5.00000000e+21 2603.40000000 8.5321917297e-18
5.00000000e+21 2604.00000000 8.7278865198e-18
5.00000000e+21 2604.80000000 8.9280697757e-18
5.00000000e+21 2605.40000000 9.1169271568e-18
5.00000000e+21 2606.20000000 9.3260334688e-18
5.00000000e+21 2606.80000000 9.5233090615e-18
5.00000000e+21 2607.40000000 9.7417361699e-18
5.00000000e+21 2608.20000000 9.9478052113e-18
5.00000000e+21 2608.80000000 1.0175968585e-17
5.00000000e+21 2609.40000000 1.0391223038e-17
5.00000000e+21 2610.20000000 1.0611030815e-17
5.00000000e+21 2610.80000000 1.0835488233e-17
5.00000000e+21 2611.60000000 1.1064693647e-17
5.00000000e+21 2612.20000000 1.1298747493e-17
5.00000000e+21 2613.00000000 1.1537752330e-17
5.00000000e+21 2613.60000000 1.1781812887e-17
5.00000000e+21 2614.20000000 1.2031036110e-17
5.00000000e+21 2615.00000000 1.2264119219e-17
5.00000000e+21 2615.60000000 1.2523544772e-17
5.00000000e+21 2616.40000000 1.2766169491e-17
5.00000000e+21 2617.00000000 1.3036215021e-17
5.00000000e+21 2617.60000000 1.3288771949e-17
5.00000000e+21 2618.40000000 1.3546221786e-17
5.00000000e+21 2619.00000000 1.3808659323e-17
5.00000000e+21 2619.80000000 1.4076181190e-17
5.00000000e+21 2620.40000000 1.4348885888e-17
5.00000000e+21 2621.20000000 1.4626873827e-17
5.00000000e+21 2621.80000000 1.4910247362e-17
5.00000000e+21 2622.40000000 1.5172620875e-17
5.00000000e+21 2623.20000000 1.5466567433e-17
5.00000000e+21 2623.80000000 1.5766208759e-17
5.00000000e+21 2624.60000000 1.6043644504e-17
5.00000000e+21 2625.20000000 1.6325962247e-17
5.00000000e+21 2626.00000000 1.6642253047e-17
5.00000000e+21 2626.60000000 1.6935104419e-17
5.00000000e+21 2627.40000000 1.7233109056e-17
5.00000000e+21 2628.00000000 1.7536357638e-17
5.00000000e+21 2628.80000000 1.7844942443e-17
5.00000000e+21 2629.40000000 1.8158957370e-17
5.00000000e+21 2630.00000000 1.8478497974e-17
5.00000000e+21 2630.80000000 1.8770889300e-17
5.00000000e+21 2631.40000000 1.9101197984e-17
5.00000000e+21 2632.20000000 1.9437319062e-17
5.00000000e+21 2632.80000000 1.9779354816e-17
5.00000000e+21 2633.60000000 2.0127409324e-17
5.00000000e+21 2634.20000000 2.0481588499e-17
5.00000000e+21 2635.00000000 2.0805675382e-17
5.00000000e+21 2635.60000000 2.1171789908e-17
5.00000000e+21 2636.40000000 2.1544346900e-17
5.00000000e+21 2637.00000000 2.1923459725e-17
5.00000000e+21 2637.80000000 2.2270361809e-17
5.00000000e+21 2638.40000000 2.2662250215e-17
5.00000000e+21 2639.20000000 2.3020842423e-17
5.00000000e+21 2639.80000000 2.3425936930e-17
5.00000000e+21 2640.40000000 2.3796613203e-17
5.00000000e+21 2641.20000000 2.4173154808e-17
5.00000000e+21 2642.00000000 2.4598526393e-17
5.00000000e+21 2642.60000000 2.4987756933e-17
5.00000000e+21 2643.40000000 2.5383146396e-17
5.00000000e+21 2644.00000000 2.5784792235e-17
5.00000000e+21 2644.60000000 2.6192793448e-17
5.00000000e+21 2645.40000000 2.6653704329e-17
5.00000000e+21 2646.00000000 2.7075454623e-17
5.00000000e+21 2646.80000000 2.7503878409e-17
5.00000000e+21 2647.40000000 2.7939081286e-17
5.00000000e+21 2648.20000000 2.8381170520e-17
5.00000000e+21 2649.00000000 2.8830255077e-17
5.00000000e+21 2649.60000000 2.9286445646e-17
5.00000000e+21 2650.40000000 2.9749854668e-17
5.00000000e+21 2651.00000000 3.0220596363e-17
5.00000000e+21 2651.80000000 3.0698786757e-17
5.00000000e+21 2652.40000000 3.1184543715e-17
5.00000000e+21 2653.20000000 3.1677986964e-17
5.00000000e+21 2653.80000000 3.2179238128e-17
5.00000000e+21 2654.60000000 3.2688420753e-17
5.00000000e+21 2655.20000000 3.3205660341e-17
5.00000000e+21 2656.00000000 3.3731084381e-17
5.00000000e+21 2656.60000000 3.4264822377e-17
5.00000000e+21 2657.40000000 3.4807005884e-17
5.00000000e+21 2658.00000000 3.5357768539e-17
5.00000000e+21 2658.80000000 3.5917246092e-17
5.00000000e+21 2659.40000000 3.6485576441e-17
5.00000000e+21 2660.20000000 3.7062899667e-17
5.00000000e+21 2660.80000000 3.7649358068e-17
5.00000000e+21 2661.60000000 3.8245096192e-17
5.00000000e+21 2662.40000000 3.8850260876e-17
5.00000000e+21 2663.00000000 3.9465001279e-17
5.00000000e+21 2663.80000000 4.0089468920e-17
5.00000000e+21 2664.40000000 4.0723817718e-17
5.00000000e+21 2665.20000000 4.1368204024e-17
5.00000000e+21 2665.80000000 4.2022786666e-17
5.00000000e+21 2666.60000000 4.2687726983e-17
5.00000000e+21 2667.20000000 4.3363188869e-17
5.00000000e+21 2668.00000000 4.4049338810e-17
5.00000000e+21 2668.60000000 4.4746345925e-17
5.00000000e+21 2669.40000000 4.5454382013e-17
5.00000000e+21 2670.20000000 4.6173621588e-17
5.00000000e+21 2670.80000000 4.6986132274e-17
5.00000000e+21 2671.60000000 4.7729609235e-17
5.00000000e+21 2672.20000000 4.8484850475e-17
5.00000000e+21 2673.00000000 4.9252042145e-17
5.00000000e+21 2673.60000000 5.0031373340e-17
5.00000000e+21 2674.40000000 5.0911768338e-17
5.00000000e+21 2675.20000000 5.1717361924e-17
5.00000000e+21 2675.80000000 5.2535702681e-17
5.00000000e+21 2676.60000000 5.3460166009e-17
5.00000000e+21 2677.20000000 5.4306083726e-17
5.00000000e+21 2678.00000000 5.5261700199e-17
5.00000000e+21 2678.80000000 5.6136124181e-17
5.00000000e+21 2679.40000000 5.7123943617e-17
5.00000000e+21 2680.20000000 5.8027834487e-17
5.00000000e+21 2680.80000000 5.9048942081e-17
5.00000000e+21 2681.60000000 6.0088017961e-17
5.00000000e+21 2682.20000000 6.1145378312e-17
5.00000000e+21 2683.00000000 6.2221344884e-17
5.00000000e+21 2683.80000000 6.3205893604e-17
5.00000000e+21 2684.40000000 6.4318118772e-17
5.00000000e+21 2685.20000000 6.5449915609e-17
5.00000000e+21 2685.80000000 6.6601628515e-17
5.00000000e+21 2686.60000000 6.7891934228e-17
5.00000000e+21 2687.40000000 6.9086618990e-17
5.00000000e+21 2688.00000000 7.0302326451e-17
5.00000000e+21 2688.80000000 7.1539426544e-17
5.00000000e+21 2689.60000000 7.2798295712e-17
5.00000000e+21 2690.20000000 7.4208652470e-17
5.00000000e+21 2691.00000000 7.5514491629e-17
5.00000000e+21 2691.60000000 7.6977470571e-17
5.00000000e+21 2692.40000000 7.8332032231e-17
5.00000000e+21 2693.20000000 7.9849596756e-17
5.00000000e+21 2693.80000000 8.1396561796e-17
5.00000000e+21 2694.60000000 8.2828885579e-17
5.00000000e+21 2695.40000000 8.4433569829e-17
5.00000000e+21 2696.00000000 8.6069342406e-17
5.00000000e+21 2696.80000000 8.7736805601e-17
5.00000000e+21 2697.40000000 8.9436573371e-17
5.00000000e+21 2698.20000000 9.1328444452e-17
5.00000000e+21 2699.00000000 9.3097794786e-17
5.00000000e+21 2699.60000000 9.4901423604e-17
5.00000000e+21 2700.40000000 9.6908893838e-17
5.00000000e+21 2701.20000000 9.8786356930e-17
5.00000000e+21 2701.80000000 1.0087600599e-16
5.00000000e+21 2702.60000000 1.0300985785e-16
5.00000000e+21 2703.40000000 1.0500551789e-16
5.00000000e+21 2704.00000000 1.0722672220e-16
5.00000000e+21 2704.80000000 1.0949491213e-16
5.00000000e+21 2705.60000000 1.1181108156e-16
5.00000000e+21 2706.20000000 1.1417624543e-16
5.00000000e+21 2707.00000000 1.1659144012e-16
5.00000000e+21 2707.80000000 1.1926558741e-16
5.00000000e+21 2708.40000000 1.2178843804e-16
5.00000000e+21 2709.20000000 1.2436465508e-16
5.00000000e+21 2710.00000000 1.2699536739e-16
5.00000000e+21 2710.60000000 1.2990813969e-16
5.00000000e+21 2711.40000000 1.3265611452e-16
5.00000000e+21 2712.20000000 1.3546221786e-16
5.00000000e+21 2712.80000000 1.3832767930e-16
5.00000000e+21 2713.60000000 1.4150037009e-16
5.00000000e+21 2714.40000000 1.4449355787e-16
5.00000000e+21 2715.00000000 1.4755006119e-16
5.00000000e+21 2715.80000000 1.5040862023e-16
5.00000000e+21 2716.60000000 1.5359024613e-16
5.00000000e+21 2717.20000000 1.5683917366e-16
5.00000000e+21 2718.00000000 1.5987769518e-16
5.00000000e+21 2718.80000000 1.6297508346e-16
5.00000000e+21 2719.40000000 1.6613247895e-16
5.00000000e+21 2720.20000000 1.6935104419e-16
5.00000000e+21 2721.00000000 1.7263196427e-16
5.00000000e+21 2721.80000000 1.7566974452e-16
5.00000000e+21 2722.40000000 1.7876098016e-16
5.00000000e+21 2723.20000000 1.8190661184e-16
5.00000000e+21 2724.00000000 1.8510759676e-16
5.00000000e+21 2724.60000000 1.8803661489e-16
5.00000000e+21 2725.40000000 1.9101197984e-16
5.00000000e+21 2726.20000000 1.9403442496e-16
5.00000000e+21 2727.00000000 1.9676116891e-16
5.00000000e+21 2727.60000000 1.9952623150e-16
5.00000000e+21 2728.40000000 2.0233015119e-16
5.00000000e+21 2729.20000000 2.0517347406e-16
5.00000000e+21 2729.80000000 2.0769413959e-16
5.00000000e+21 2730.60000000 2.1024577284e-16
5.00000000e+21 2731.40000000 2.1282875427e-16
5.00000000e+21 2732.20000000 2.1506798075e-16
5.00000000e+21 2732.80000000 2.1733076671e-16
5.00000000e+21 2733.60000000 2.1961736002e-16
5.00000000e+21 2734.40000000 2.2192801118e-16
5.00000000e+21 2735.20000000 2.2387211386e-16
5.00000000e+21 2735.80000000 2.2583324699e-16
5.00000000e+21 2736.60000000 2.2781155977e-16
5.00000000e+21 2737.40000000 2.2980720269e-16
5.00000000e+21 2738.20000000 2.3141629670e-16
5.00000000e+21 2738.80000000 2.3303665747e-16
5.00000000e+21 2739.60000000 2.3466836390e-16
5.00000000e+21 2740.40000000 2.3631149542e-16
5.00000000e+21 2741.20000000 2.3796613203e-16
5.00000000e+21 2741.80000000 2.3921470815e-16
5.00000000e+21 2742.60000000 2.4088967285e-16
5.00000000e+21 2743.40000000 2.4215358839e-16
5.00000000e+21 2744.20000000 2.4342413552e-16
5.00000000e+21 2744.80000000 2.4512857435e-16
5.00000000e+21 2745.60000000 2.4641473083e-16
5.00000000e+21 2746.40000000 2.4770763560e-16
5.00000000e+21 2747.20000000 2.4900732407e-16
5.00000000e+21 2747.80000000 2.5031383182e-16
5.00000000e+21 2748.60000000 2.5162719465e-16
5.00000000e+21 2749.40000000 2.5294744851e-16
5.00000000e+21 2750.20000000 2.5471856891e-16
5.00000000e+21 2751.00000000 2.5605504280e-16
5.00000000e+21 2751.60000000 2.5739852898e-16
